source_model,source_year,model_alternative,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_annee
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S DRIVE EFFICIENCY BE CHIC,3,Dies.,Mécanique,79 (nedc),20 500 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S DRIVE EFFICIENCY EXECUTIVE,3,Dies.,Mécanique,79 (nedc),22 850 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S DRIVE EFFICIENCY SO CHIC,3,Dies.,Mécanique,79 (nedc),21 800 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S GIVENCHY LE MAKEUP,3,Dies.,Mécanique,87 (nedc),26 400 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S INES DE LA FRESSANGE,3,Dies.,Mécanique,87 (nedc),25 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S PERFORMANCE LINE,3,Dies.,Mécanique,87 (nedc),23 500 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S SO CHIC,3,Dies.,Mécanique,87 (nedc),21 400 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S SPORT CHIC,3,Dies.,Mécanique,87 (nedc),24 150 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 SO CHIC MANUEL,3,Dies.,Mécanique,87 (nedc),21 400 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 SPORT CHIC MANUEL,3,Dies.,Mécanique,87 (nedc),24 150 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 PERFORMANCE LINE MANUEL,3,Dies.,Mécanique,94 (nedc),24 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 S&S GIVENCHY LE MAKEUP,3,Dies.,Mécanique,94 (nedc),27 600 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 S&S INES DE LA FRESSANGE BV6,3,Dies.,Mécanique,94 (nedc),27 100 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 S&S PERFORMANCE LINE BV6,3,Dies.,Mécanique,94 (nedc),24 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 S&S SPORT CHIC BV6,3,Dies.,Mécanique,94 (nedc),25 350 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 S&S ULTRA PRESTIGE BV6,3,Dies.,Mécanique,94 (nedc),29 050 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 SPORT CHIC MANUEL,3,Dies.,Mécanique,94 (nedc),25 350 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 PERFORMANCE LINE MANUEL,3,Ess.,Mécanique,129 (nedc),24 800 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 S&S GIVENCHY LE MAKEUP,3,Ess.,Mécanique,129 (nedc),27 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 S&S INES DE LA FRESSANGE BV6,3,Ess.,Mécanique,129 (nedc),27 200 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 S&S PERFORMANCE LINE BV6,3,Ess.,Mécanique,129 (nedc),24 800 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 S&S ULTRA PRESTIGE BV6,3,Ess.,Mécanique,129 (nedc),29 150 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 SPORT CHIC BV6,3,Ess.,Mécanique,129 (nedc),25 450 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.2 PURETECH 110 S&S INES DE LA FRESSANGE,2,Ess.,Mécanique,100 (nedc),27 500 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.2 PURETECH 110 S&S INES DE LA FRESSANGE EAT6,2,Ess.,Automatique,112 (nedc),28 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.2 PURETECH 130 S&S INES DE LA FRESSANGE BV6,2,Ess.,Mécanique,105 (nedc),28 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 100 S&S INES DE LA FRESSANGE,2,Dies.,Mécanique,92 (nedc),28 550 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 BLUEHDI 120 S&S INES DE LA FRESSANGE,2,Dies.,Mécanique,94 (nedc),29 600 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 165 S&S INES DE LA FRESSANGE BV6,2,Ess.,Mécanique,129 (nedc),29 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 PERFORMANCE LINE AUTOMATIQUE,2,Ess.,Automatique,126 (nedc),26 600 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 PERFORMANCE LINE MANUEL,2,Ess.,Mécanique,100 (nedc),24 800 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S GIVENCHY LE MAKEUP,2,Ess.,Mécanique,100 (nedc),27 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S LE MAKEUP EAT6,2,Ess.,Automatique,112 (nedc),29 350 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S PERFORMANCE LINE,2,Ess.,Mécanique,100 (nedc),24 800 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S PERFORMANCE LINE EAT6,2,Ess.,Automatique,112 (nedc),26 200 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S SO CHIC,2,Ess.,Mécanique,100 (nedc),23 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S SO CHIC EAT6,2,Ess.,Automatique,112 (nedc),24 400 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 S&S SPORT CHIC EAT6,2,Ess.,Automatique,112 (nedc),27 100 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 SO CHIC AUTOMATIQUE,2,Ess.,Automatique,126 (nedc),25 400 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 SO CHIC MANUEL,2,Ess.,Mécanique,100 (nedc),23 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 110 SPORT CHIC AUTOMATIQUE,2,Ess.,Automatique,112 (nedc),27 100 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 PERFORMANCE LINE MANUEL,2,Ess.,Mécanique,105 (nedc),26 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 S&S LE MAKEUP BV6,2,Ess.,Mécanique,105 (nedc),28 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 S&S PERFORMANCE LINE BV6,2,Ess.,Mécanique,105 (nedc),26 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 S&S SO CHIC BV6,2,Ess.,Mécanique,105 (nedc),24 200 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 S&S SO CHIC MANUEL,2,Ess.,Mécanique,105 (nedc),24 200 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 S&S SPORT CHIC BV6,2,Ess.,Mécanique,105 (nedc),26 650 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 130 S&S SPORT CHIC MANUEL,2,Ess.,Mécanique,105 (nedc),26 650 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 82 BE CHIC,2,Ess.,Mécanique,112 (nedc),20 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.2 PURETECH 82 SO CHIC,2,Ess.,Mécanique,112 (nedc),21 300 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 BE CHIC MANUEL,2,Dies.,Mécanique,92 (nedc),22 750 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 PERFORMANCE LINE MANUEL,2,Dies.,Mécanique,92 (nedc),25 850 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 S&S BE CHIC,2,Dies.,Mécanique,92 (nedc),22 750 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 S&S LE MAKEUP,2,Dies.,Mécanique,92 (nedc),28 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 S&S PERFORMANCE LINE,2,Dies.,Mécanique,92 (nedc),25 850 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 S&S SO CHIC,2,Dies.,Mécanique,92 (nedc),24 050 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 100 SO CHIC MANUEL,2,Dies.,Mécanique,92 (nedc),24 050 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 120 PERFORMANCE LINE MANUEL,2,Dies.,Mécanique,94 (nedc),26 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 120 S&S PERFORMANCE LINE,2,Dies.,Mécanique,94 (nedc),26 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 120 S&S SPORT CHIC BV6,2,Dies.,Mécanique,94 (nedc),27 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 BLUEHDI 120 SPORT CHIC MANUEL,2,Dies.,Mécanique,94 (nedc),27 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 165 PERFORMANCE LINE MANUEL,2,Ess.,Mécanique,129 (nedc),27 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 165 S&S PERFORMANCE LINE BV6,2,Ess.,Mécanique,129 (nedc),27 000 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 165 S&S SPORT CHIC BV6,2,Ess.,Mécanique,129 (nedc),27 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 165 SPORT CHIC MANUEL,2,Ess.,Mécanique,129 (nedc),27 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 208 PERFORMANCE BLACK SPECIAL MANUEL,2,Ess.,Mécanique,125 (nedc),36 450 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 208 PERFORMANCE MANUEL,2,Ess.,Mécanique,125 (nedc),30 450 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 208 S&S PERFORMANCE BLACK SPECIAL BV6,2,Ess.,Mécanique,125 (nedc),36 450 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) CABRIOLET 1.6 THP 208 S&S PERFORMANCE BV6,2,Ess.,Mécanique,125 (nedc),30 450 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-cabriolet/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 208 PERFORMANCE BLACK SPECIAL MANUEL,3,Ess.,Mécanique,125 (nedc),33 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 208 PERFORMANCE MANUEL,3,Ess.,Mécanique,125 (nedc),27 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 208 S&S PERFORMANCE BLACK SPECIAL BV6,3,Ess.,Mécanique,125 (nedc),33 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 208 S&S PERFORMANCE BRM CHRONOGRAPHES BV6,3,Ess.,Mécanique,125 (nedc),36 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,(2) 1.6 THP 208 S&S PERFORMANCE BV6,3,Ess.,Mécanique,125 (nedc),27 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3 Cabrio,2017,Citroen DS3 Cabrio,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3-performance/2017/,DS,DS 3,2017,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 BE CHIC AUTOMATIQUE,3,Ess.,Automatique,119 (nedc),20 600 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 BE CHIC MANUEL,3,Ess.,Mécanique,100 (nedc),18 900 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 BLACK LEZARD,3,Ess.,Mécanique,100 (nedc),25 200 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 BLACK LEZARD AUTOMATIQUE,3,Ess.,Automatique,105 (nedc),26 850 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 CAFE RACER AUTOMATIQUE,3,Ess.,Automatique,119 (nedc),27 950 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 CAFE RACER MANUEL,3,Ess.,Mécanique,100 (nedc),26 700 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
Citroen DS3,2018,Citroen DS3,(2) 1.2 PURETECH 110 CONNECTED CHIC AUTOMATIQUE,3,Ess.,Automatique,119 (nedc),23 400 €,https://www.caradisiac.com/fiches-techniques/modele--ds-ds-3/2018/,DS,DS 3,2018,Very Exact match,Partial match,Very Exact match
