marque,modele,prix,kilometrage,carburant,transmission,puissance,nb_ancien_proprietaire,classe_vehicule,nb_porte,nb_place,couleur,sellerie,classe_emission,emission_CO2,crit_air,usage_commerciale_anterieure,annee,age_days,age_years,age_months,km_per_year,km_per_month,id_annonce,prix_neuf,ratio_vr
AUDI,AUDI A3,20490.0,71365.0,Diesel,Boite de vitesse automatique,116,2,Berline,5,5,Blanc,Cuir (Sellerie d'origine),EURO 6,99.0,Crit'Air 2,Non,2019,2203.0,6.0,73.4,11894.2,972.3,573,38770.0,0.5285014186226463
VOLKSWAGEN,VOLKSWAGEN POLO,18390.0,5345.0,Essence,Boite de vitesse manuelle,95,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Non,2023,499.0,1.4,16.6,3817.9,322.0,574,25080.0,0.7332535885167464
KIA,KIA PICANTO,10190.0,38713.0,Essence,Boite de vitesse manuelle,67,2,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,122.0,Crit'Air 1,Non,2020,1783.0,4.9,59.4,7900.6,651.7,575,13790.0,0.7389412617839014
JEEP,JEEP RENEGADE,14790.0,97870.0,Essence,Boite de vitesse manuelle,120,1,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,154.5,Crit'Air 1,Unknown,2020,1779.0,4.9,59.3,19973.5,1650.4,576,24466.666666666668,0.6044959128065395
PEUGEOT,PEUGEOT 2008,13790.0,58711.0,Essence,Boite de vitesse manuelle,131,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,102.0,Crit'Air 1,Non,2020,1903.0,5.2,63.4,11290.6,926.0,577,26128.333333333332,0.5277795496587357
FIAT,FIAT 500C,11390.0,25428.0,Essence,Boite de vitesse manuelle,70,2,Cabriolet,2,4,Rouge,Tissu (Sellerie d'origine),EURO 6,120.0,Crit'Air 1,Non,2020,1652.0,4.5,55.1,5650.7,461.5,578,18940.0,0.6013727560718057
DS,DS AUTOMOBILES DS3 CROSSBACK,14890.0,91502.0,Essence,Boite de vitesse automatique,155,2,SUV,5,5,Rouge,Cuir (Sellerie d'origine),EURO 6,114.0,Crit'Air 1,Oui,2019,2135.0,5.8,71.2,15776.2,1285.1,579,37500.0,0.3970666666666667
PEUGEOT,PEUGEOT 3008,18690.0,68451.0,Essence,Boite de vitesse automatique,180,1,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,128.0,Crit'Air 1,Non,2019,2156.0,5.9,71.9,11601.9,952.0,580,39650.0,0.47137452711223204
VOLKSWAGEN,VOLKSWAGEN POLO,16790.0,41434.0,Essence,Boite de vitesse manuelle,95,2,Citadine,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,124.0,Crit'Air 1,Oui,2021,1210.0,3.3,40.3,12555.8,1028.1,581,23567.5,0.712421767264241
PEUGEOT,PEUGEOT RIFTER,19390.0,62754.0,Essence,Boite de vitesse automatique,130,2,Monospace,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,159.0,Crit'Air 1,Non,2020,1561.0,4.3,52.0,14594.0,1206.8,582,30450.0,0.6367816091954023
CITROEN,CITROEN C4,9590.0,98301.0,Essence,Boite de vitesse manuelle,110,2,Berline,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,112.0,Crit'Air 1,Non,2018,2557.0,7.0,85.2,14043.0,1153.8,583,22750.0,0.42153846153846153
MERCEDES,MERCEDES-BENZ GLA,40290.0,30445.0,Hybride,Boite de vitesse automatique,218,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,26.0,Crit'Air 1,Oui,2023,534.0,1.5,17.8,20296.7,1710.4,584,57025.0,0.706532222709338
BMW,BMW X2,29190.0,39845.0,Hybride,Boite de vitesse automatique,220,1,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,41.0,Crit'Air 1,Non,2020,1612.0,4.4,53.7,9055.7,742.0,585,52750.0,0.5533649289099526
HYUNDAI,HYUNDAI I20,13390.0,67948.0,Essence,Boite de vitesse automatique,100,1,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,111.0,Crit'Air 1,Non,2019,2123.0,5.8,70.8,11715.2,959.7,586,20850.0,0.6422062350119904
HYUNDAI,HYUNDAI TUCSON,33190.0,18768.0,Hybride,Boite de vitesse automatique,230,1,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,131.0,Crit'Air 1,Non,2024,383.0,1.0,12.8,18768.0,1466.2,587,41350.0,0.8026602176541717
RENAULT,RENAULT CLIO,13290.0,47682.0,Essence,Boite de vitesse manuelle,91,2,Citadine,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,118.0,Crit'Air 1,Non,2022,1125.0,3.1,37.5,15381.3,1271.5,588,19900.0,0.6678391959798995
SEAT,SEAT LEON,22990.0,26317.0,Diesel,Boite de vitesse automatique,150,Inconnu,Berline,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,118.0,Crit'Air 2,Non,2021,1549.0,4.2,51.6,6266.0,510.0,589,41880.0,0.5489493791786055
PEUGEOT,PEUGEOT 2008,11090.0,49216.0,Essence,Boite de vitesse manuelle,130,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,122.0,Crit'Air 1,Unknown,2019,2186.0,6.0,72.9,8202.7,675.1,590,26200.0,0.4232824427480916
CITROEN,CITROEN C5 AIRCROSS,18690.0,62666.0,Diesel,Boite de vitesse automatique,131,1,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,137.0,Crit'Air 2,Non,2020,1621.0,4.4,54.0,14242.3,1160.5,591,34100.0,0.5480938416422287
FORD,FORD PUMA,15990.0,70505.0,Diesel,Boite de vitesse manuelle,120,Inconnu,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 2,Non,2021,1470.0,4.0,49.0,17626.2,1438.9,592,27414.285714285714,0.5832725377800938
VOLKSWAGEN,VOLKSWAGEN T-ROC,24490.0,29288.0,Essence,Boite de vitesse automatique,150,1,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,148.0,Crit'Air 1,Non,2020,1596.0,4.4,53.2,6656.4,550.5,593,31310.0,0.7821782178217822
DACIA,DACIA DUSTER,17490.0,76851.0,Diesel,Boite de vitesse manuelle,116,1,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,127.0,Crit'Air 2,Non,2022,989.0,2.7,33.0,28463.3,2328.8,594,23500.0,0.7442553191489362
CITROEN,CITROEN C3,8990.0,62893.0,Essence,Boite de vitesse manuelle,110,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,106.0,Crit'Air 1,Non,2019,2256.0,6.2,75.2,10144.0,836.3,595,20075.0,0.4478206724782067
PEUGEOT,PEUGEOT 308,11690.0,58502.0,Essence,Boite de vitesse manuelle,130,Inconnu,Berline,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,100.0,Crit'Air 1,Non,2020,1870.0,5.1,62.3,11471.0,939.0,596,30075.0,0.3886949293433084
RENAULT,RENAULT CLIO,14390.0,29103.0,Essence,Boite de vitesse manuelle,91,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,117.5,Crit'Air 1,Unknown,2023,728.0,2.0,24.3,14551.5,1197.7,597,21475.0,0.670081490104773
MERCEDES,MERCEDES-BENZ CLASSE C,36590.0,24446.0,Diesel,Boite de vitesse automatique,194,2,Cabriolet,2,4,Gris,Cuir (Sellerie d'origine),EURO 6,153.0,Crit'Air 2,Oui,2021,1478.0,4.0,49.3,6111.5,495.9,598,61138.88888888889,0.5984734211721945
HYUNDAI,HYUNDAI TUCSON,27490.0,27781.0,Essence,Boite de vitesse automatique,150,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,146.0,Crit'Air 1,Non,2023,671.0,1.8,22.4,15433.9,1240.2,599,37300.0,0.7369973190348525
BMW,BMW X4,42790.0,51158.0,Diesel,Boite de vitesse automatique,265,3,SUV,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,154.0,Crit'Air 2,Oui,2019,1926.0,5.3,64.2,9652.5,796.9,600,70825.0,0.6041651959054006
PEUGEOT,PEUGEOT 5008,16090.0,97561.0,Essence,Boite de vitesse manuelle,130,Inconnu,SUV,5,7,Bleu,Mi-cuir (Sellerie d'origine),EURO 6,118.0,Crit'Air 1,Non,2019,2161.0,5.9,72.0,16535.8,1355.0,601,35750.0,0.45006993006993007
PEUGEOT,PEUGEOT 3008,14290.0,91831.0,Essence,Boite de vitesse automatique,130,2,SUV,5,5,Marron,Tissu (Sellerie d'origine),EURO 6,115.0,Crit'Air 1,Non,2018,2325.0,6.4,77.5,14348.6,1184.9,602,36050.0,0.39639389736477115
PEUGEOT,PEUGEOT 208,7790.0,41519.0,Essence,Boite de vitesse manuelle,82,2,Citadine,5,5,Violet,Tissu (Sellerie d'origine),EURO 6,104.0,Crit'Air 1,Non,2017,2975.0,8.2,99.2,5063.3,418.5,603,16800.0,0.4636904761904762
PEUGEOT,PEUGEOT 208,17490.0,18173.0,Essence,Boite de vitesse automatique,130,1,Citadine,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,122.0,Crit'Air 1,Non,2022,897.0,2.5,29.9,7269.2,607.8,604,30620.0,0.5711952971913782
OPEL,OPEL INSIGNIA GRAND SPORT,22690.0,4232.0,Essence,Boite de vitesse automatique,170,1,Berline,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,167.0,Crit'Air 1,Non,2021,1335.0,3.7,44.5,1143.8,95.1,605,40050.0,0.566541822721598
PEUGEOT,PEUGEOT 2008,12890.0,51584.0,Essence,Boite de vitesse manuelle,101,1,SUV,5,5,Orange,Mi-cuir (Sellerie d'origine),EURO 6,126.0,Crit'Air 1,Non,2020,1703.0,4.7,56.8,10975.3,908.2,606,26128.333333333332,0.49333418383619315
AUDI,AUDI A1,19990.0,80221.0,Essence,Boite de vitesse automatique,95,2,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,135.0,Crit'Air 1,Non,2021,1359.0,3.7,45.3,21681.4,1770.9,607,27680.0,0.7221820809248555
AUDI,AUDI A1,19090.0,51548.0,Essence,Boite de vitesse automatique,95,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,103.0,Crit'Air 1,Oui,2019,2018.0,5.5,67.3,9372.4,765.9,608,26900.0,0.7096654275092937
AUDI,AUDI A1,16190.0,92119.0,Essence,Boite de vitesse automatique,95,4,Citadine,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,102.5,Crit'Air 1,Unknown,2017,2820.0,7.7,94.0,11963.5,980.0,609,25270.0,0.6406806489908983
ALFA ROMEO,ALFA ROMEO GIULIETTA,15990.0,60085.0,Essence,Boite de vitesse automatique,170,Inconnu,Berline,5,5,Rouge,Alcantara (Sellerie d'origine),EURO 6,114.0,Crit'Air 1,Non,2018,2539.0,7.0,84.6,8583.6,710.2,610,30600.0,0.5225490196078432
AUDI,AUDI A1,19090.0,69335.0,Essence,Boite de vitesse manuelle,110,2,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,124.0,Crit'Air 1,Non,2021,1475.0,4.0,49.2,17333.8,1409.2,611,26310.0,0.7255796275180539
FIAT,FIAT 500X,15190.0,54001.0,Diesel,Boite de vitesse manuelle,131,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,134.0,Crit'Air 2,Non,2021,1428.0,3.9,47.6,13846.4,1134.5,612,26640.0,0.5701951951951952
SUZUKI,SUZUKI SWIFT,13890.0,27060.0,Essence,Boite de vitesse manuelle,83,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,113.5,Crit'Air 1,Unknown,2020,1624.0,4.4,54.1,6150.0,500.2,613,18590.0,0.7471759010220549
VOLKSWAGEN,VOLKSWAGEN POLO,16490.0,39499.0,Essence,Boite de vitesse automatique,95,Inconnu,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,139.0,Crit'Air 1,Non,2020,1722.0,4.7,57.4,8404.0,688.1,614,23172.222222222223,0.7116279069767442
CITROEN,CITROEN C3,13090.0,38176.0,Essence,Boite de vitesse automatique,110,1,Citadine,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,138.0,Crit'Air 1,Oui,2021,1505.0,4.1,50.2,9311.2,760.5,615,24850.0,0.5267605633802817
RENAULT,RENAULT CLIO,11990.0,14948.0,Diesel,Boite de vitesse manuelle,75,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,85.0,Crit'Air 2,Non,2017,2994.0,8.2,99.8,1822.9,149.8,616,19920.0,0.6019076305220884
FORD,FORD PUMA,20490.0,18926.0,Essence,Boite de vitesse automatique,125,2,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Oui,2023,686.0,1.9,22.9,9961.1,826.5,617,24200.0,0.846694214876033
BMW,BMW X3,23890.0,88306.0,Essence,Boite de vitesse automatique,184,Inconnu,SUV,5,5,Bleu,Cuir (Sellerie d'origine),EURO 6,168.0,Crit'Air 1,Non,2017,2743.0,7.5,91.4,11774.1,966.1,618,53900.0,0.44322820037105753
TOYOTA,TOYOTA YARIS,10290.0,76500.0,Essence,Boite de vitesse manuelle,109,2,Citadine,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,109.0,Crit'Air 1,Non,2017,2809.0,7.7,93.6,9935.1,817.3,619,16428.545454545456,0.626348816361765
DACIA,DACIA SANDERO,10490.0,36659.0,Essence,Boite de vitesse manuelle,90,2,Citadine,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,115.0,Crit'Air 1,Unknown,2017,2666.0,7.3,88.9,5021.8,412.4,620,13035.0,0.8047564250095895
OPEL,OPEL CORSA,11790.0,44235.0,Essence,Boite de vitesse manuelle,100,2,Citadine,5,5,Blanc,Cuir (Sellerie d'origine),EURO 6,125.0,Crit'Air 1,Unknown,2020,1715.0,4.7,57.2,9411.7,773.3,621,20850.0,0.5654676258992806
RENAULT,RENAULT KANGOO,13890.0,82942.0,Essence,Boite de vitesse automatique,115,2,Monospace,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,144.0,Crit'Air 1,Non,2017,2913.0,8.0,97.1,10367.8,854.2,622,24450.0,0.5680981595092025
TOYOTA,TOYOTA AYGO,12290.0,21664.0,Essence,Boite de vitesse automatique,72,1,Citadine,5,4,Blanc,Tissu (Sellerie d'origine),EURO 6,94.0,Crit'Air 1,Non,2019,2086.0,5.7,69.5,3800.7,311.7,623,12900.0,0.9527131782945737
VOLKSWAGEN,VOLKSWAGEN POLO,15890.0,22345.0,Essence,Boite de vitesse automatique,95,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,108.0,Crit'Air 1,Non,2018,2315.0,6.3,77.2,3546.8,289.4,624,20595.0,0.771546491866958
KIA,KIA SPORTAGE,31090.0,58988.0,Hybride,Boite de vitesse automatique,265,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,25.0,Crit'Air 1,Oui,2022,1093.0,3.0,36.4,19662.7,1620.5,625,48740.0,0.6378744357816988
VOLKSWAGEN,VOLKSWAGEN POLO,13990.0,94817.0,Essence,Boite de vitesse manuelle,95,2,Citadine,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,121.0,Crit'Air 1,Oui,2021,1503.0,4.1,50.1,23126.1,1892.6,626,21407.5,0.6535092841293939
SKODA,SKODA KODIAQ,28790.0,93516.0,Diesel,Boite de vitesse automatique,150,1,SUV,5,7,Blanc,Cuir (Sellerie d'origine),EURO 6,149.0,Crit'Air 2,Non,2021,1420.0,3.9,47.3,23978.5,1977.1,627,51077.5,0.5636532719886447
HONDA,HONDA CIVIC,20090.0,85585.0,Essence,Boite de vitesse automatique,182,3,Berline,4,5,Noir,Cuir (Sellerie d'origine),EURO 6,146.0,Crit'Air 1,Oui,2020,1681.0,4.6,56.0,18605.4,1528.3,628,33172.5,0.6056221267616249
NISSAN,NISSAN QASHQAI,17390.0,88629.0,Diesel,Boite de vitesse automatique,115,3,SUV,5,5,Blanc,Cuir (Sellerie d'origine),EURO 6,109.0,Crit'Air 2,Oui,2019,1982.0,5.4,66.1,16412.8,1340.8,629,38700.0,0.44935400516795865
DACIA,DACIA SANDERO,15090.0,18087.0,Essence,Boite de vitesse automatique,91,1,Citadine,5,5,Orange,Tissu (Sellerie d'origine),EURO 6,140.0,Crit'Air 1,Non,2021,1374.0,3.8,45.8,4759.7,394.9,630,16590.0,0.9095840867992767
AUDI,AUDI Q5,34890.0,80798.0,Diesel,Boite de vitesse automatique,204,1,SUV,5,5,Noir,Cuir (Sellerie d'origine),EURO 6,172.66666666666666,Crit'Air 2,Unknown,2020,1660.0,4.5,55.3,17955.1,1461.1,631,67630.0,0.5158953127310365
VOLKSWAGEN,VOLKSWAGEN POLO,16390.0,4628.0,Essence,Boite de vitesse automatique,95,1,Citadine,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,108.0,Crit'Air 1,Non,2018,2379.0,6.5,79.3,712.0,58.4,632,20595.0,0.7958242291818403
BMW,BMW SÉRIE 1,30590.0,3654.0,Essence,Boite de vitesse automatique,136,Inconnu,Berline,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,131.0,Crit'Air 1,Non,2023,740.0,2.0,24.7,1827.0,147.9,633,43325.0,0.7060588574725909
OPEL,OPEL ASTRA,14790.0,36042.0,Diesel,Boite de vitesse manuelle,122,3,Berline,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,116.0,Crit'Air 2,Oui,2020,1654.0,4.5,55.1,8009.3,654.1,634,29312.5,0.5045628997867804
NISSAN,NISSAN QASHQAI,12590.0,91385.0,Essence,Boite de vitesse manuelle,115,Inconnu,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2017,2687.0,7.4,89.6,12349.3,1019.9,635,26889.166666666668,0.46821830352992216
FORD,FORD FOCUS,19390.0,95013.0,Diesel,Boite de vitesse automatique,150,2,Berline,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,113.0,Crit'Air 2,Non,2020,1919.0,5.3,64.0,17927.0,1484.6,636,33216.666666666664,0.5837431008529855
PEUGEOT,PEUGEOT 3008,19790.0,98546.0,Diesel,Boite de vitesse automatique,130,1,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,137.0,Crit'Air 2,Non,2021,1436.0,3.9,47.9,25268.2,2057.3,637,40270.0,0.49143282840824437
NISSAN,NISSAN QASHQAI,15290.0,89165.0,Diesel,Boite de vitesse manuelle,115,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,105.0,Crit'Air 2,Non,2019,2204.0,6.0,73.5,14860.8,1213.1,638,31000.0,0.4932258064516129
MERCEDES,MERCEDES-BENZ CLASSE C,25090.0,96998.0,Essence,Boite de vitesse automatique,184,2,Berline,4,5,Gris,Cuir (Sellerie d'origine),EURO 6,132.0,Crit'Air 1,Non,2019,2008.0,5.5,66.9,17636.0,1449.9,639,54425.0,0.4610013780431787
PEUGEOT,PEUGEOT 2008,9590.0,83570.0,Essence,Boite de vitesse manuelle,110,2,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,104.0,Crit'Air 1,Non,2019,1941.0,5.3,64.7,15767.9,1291.7,640,23200.0,0.41336206896551725
BMW,BMW SÉRIE 1,27690.0,40793.0,Diesel,Boite de vitesse automatique,150,3,Berline,5,5,Noir,Alcantara (Sellerie d'origine),EURO 6,135.0,Crit'Air 2,Oui,2020,1686.0,4.6,56.2,8868.0,725.9,641,41725.0,0.6636309167165968
BMW,BMW SÉRIE 5,25690.0,79629.0,Hybride,Boite de vitesse automatique,252,3,Berline,4,5,Gris,Cuir (Sellerie d'origine),EURO 6,46.0,Crit'Air 1,Oui,2017,2660.0,7.3,88.7,10908.1,897.7,642,65250.0,0.39371647509578545
PEUGEOT,PEUGEOT 3008,16290.0,85928.0,Essence,Boite de vitesse automatique,130,Inconnu,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,109.0,Crit'Air 1,Non,2019,2049.0,5.6,68.3,15344.3,1258.1,643,36850.0,0.44206241519674355
VOLKSWAGEN,VOLKSWAGEN T-ROC,24890.0,87592.0,Essence,Boite de vitesse automatique,150,1,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,143.0,Crit'Air 1,Non,2022,1030.0,2.8,34.3,31282.9,2553.7,644,42287.5,0.5885900088678687
FORD,FORD PUMA,17190.0,66859.0,Essence,Boite de vitesse automatique,125,Inconnu,SUV,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,130.0,Crit'Air 1,Non,2021,1349.0,3.7,45.0,18070.0,1485.8,645,26775.0,0.6420168067226891
PEUGEOT,PEUGEOT 308,9390.0,92889.0,Essence,Boite de vitesse manuelle,110,2,Berline,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,97.0,Crit'Air 1,Non,2017,2840.0,7.8,94.7,11908.8,980.9,646,25725.0,0.3650145772594752
PEUGEOT,PEUGEOT 3008,14390.0,62491.0,Essence,Boite de vitesse automatique,130,2,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,109.0,Crit'Air 1,Oui,2019,1987.0,5.4,66.2,11572.4,944.0,647,33000.0,0.43606060606060604
TOYOTA,TOYOTA YARIS CROSS,24890.0,24454.0,Hybride,Boite de vitesse automatique,116,1,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,112.0,Crit'Air 1,Non,2023,532.0,1.5,17.7,16302.7,1381.6,648,32900.0,0.7565349544072948
VOLKSWAGEN,VOLKSWAGEN T-ROC,20390.0,98221.0,Essence,Boite de vitesse automatique,190,1,SUV,5,5,Noir,Cuir (Sellerie d'origine),EURO 6,155.0,Crit'Air 1,Non,2019,2262.0,6.2,75.4,15842.1,1302.7,649,37790.0,0.539560730351945
PEUGEOT,PEUGEOT 308,13290.0,69789.0,Essence,Boite de vitesse manuelle,130,2,Break,5,5,Noir,Alcantara (Sellerie d'origine),EURO 6,133.0,Crit'Air 1,Non,2020,1864.0,5.1,62.1,13684.1,1123.8,650,32600.0,0.4076687116564417
RENAULT,RENAULT KADJAR,14190.0,72495.0,Essence,Boite de vitesse manuelle,140,Inconnu,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,135.0,Crit'Air 1,Non,2019,2205.0,6.0,73.5,12082.5,986.3,651,31833.333333333332,0.4457591623036649
DACIA,DACIA DUSTER,15790.0,40830.0,Essence,Boite de vitesse manuelle,90,Inconnu,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,141.0,Crit'Air 1,Non,2021,1373.0,3.8,45.8,10744.7,891.5,652,17700.0,0.892090395480226
RENAULT,RENAULT CLIO,14890.0,98381.0,Diesel,Boite de vitesse manuelle,115,2,Citadine,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,95.0,Crit'Air 2,Non,2020,1882.0,5.2,62.7,18919.4,1569.1,653,24700.0,0.602834008097166
PEUGEOT,PEUGEOT 108,8990.0,7749.0,Essence,Boite de vitesse manuelle,69,1,Citadine,5,4,Gris,Tissu (Sellerie d'origine),EURO 6,95.0,Crit'Air 1,Non,2018,2598.0,7.1,86.6,1091.4,89.5,654,13600.0,0.6610294117647059
OPEL,OPEL CROSSLAND X,15890.0,49601.0,Diesel,Boite de vitesse automatique,120,2,SUV,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,131.0,Crit'Air 2,Oui,2021,1409.0,3.9,47.0,12718.2,1055.3,655,25700.0,0.6182879377431907
CITROEN,CITROEN C4 CACTUS,9290.0,88504.0,Essence,Boite de vitesse manuelle,110,Inconnu,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,106.0,Crit'Air 1,Non,2019,2142.0,5.9,71.4,15000.7,1239.6,656,23550.0,0.39447983014862
SEAT,SEAT ATECA,26590.0,49169.0,Diesel,Boite de vitesse automatique,150,Inconnu,SUV,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,138.0,Crit'Air 2,Non,2021,1358.0,3.7,45.3,13288.9,1085.4,657,45247.5,0.5876567766174927
RENAULT,RENAULT MÉGANE,14390.0,27396.0,Essence,Boite de vitesse manuelle,132,2,Berline,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Unknown,2018,2641.0,7.2,88.0,3805.0,311.3,658,26600.0,0.5409774436090226
PEUGEOT,PEUGEOT 2008,9690.0,50281.0,Essence,Boite de vitesse manuelle,110,2,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,104.0,Crit'Air 1,Oui,2019,2081.0,5.7,69.4,8821.2,724.5,659,21750.0,0.44551724137931037
FIAT,FIAT 500,9890.0,13450.0,Essence,Boite de vitesse manuelle,69,Inconnu,Citadine,3,4,Blanc,Tissu (Sellerie d'origine),EURO 6,109.0,Crit'Air 1,Non,2019,1994.0,5.5,66.5,2445.5,202.3,660,16390.0,0.6034167175106773
CITROEN,CITROEN C5 AIRCROSS,21690.0,47667.0,Essence,Boite de vitesse automatique,181,2,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,166.0,Crit'Air 1,Unknown,2019,1994.0,5.5,66.5,8666.7,716.8,661,36950.0,0.5870094722598106
DACIA,DACIA SANDERO,10690.0,81060.0,Diesel,Boite de vitesse manuelle,95,2,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,103.0,Crit'Air 2,Non,2019,2112.0,5.8,70.4,13975.9,1151.4,662,15190.0,0.7037524687294272
VOLKSWAGEN,VOLKSWAGEN T-CROSS,17590.0,29636.0,Essence,Boite de vitesse manuelle,115,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,105.0,Crit'Air 1,Non,2019,2112.0,5.8,70.4,5109.7,421.0,663,27860.0,0.6313711414213927
HYUNDAI,HYUNDAI I30 FASTBACK,15590.0,66219.0,Essence,Boite de vitesse automatique,140,3,Berline,5,5,Bleu,Cuir (Sellerie d'origine),EURO 6,123.0,Crit'Air 1,Non,2018,2345.0,6.4,78.2,10346.7,846.8,664,33000.0,0.4724242424242424
PEUGEOT,PEUGEOT 208,14790.0,9760.0,Essence,Boite de vitesse automatique,100,1,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,122.0,Crit'Air 1,Non,2022,1071.0,2.9,35.7,3365.5,273.4,665,26620.0,0.5555972952667168
PEUGEOT,PEUGEOT 2008,16790.0,34706.0,Essence,Boite de vitesse automatique,131,1,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,140.0,Crit'Air 1,Non,2020,1777.0,4.9,59.2,7082.9,586.2,666,29600.0,0.5672297297297297
PEUGEOT,PEUGEOT 2008,17490.0,36411.0,Essence,Boite de vitesse automatique,131,3,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,136.0,Crit'Air 1,Non,2021,1392.0,3.8,46.4,9581.8,784.7,667,34585.0,0.5057105681653896
PEUGEOT,PEUGEOT 308,13290.0,71796.0,Diesel,Boite de vitesse automatique,120,3,Berline,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,95.0,Crit'Air 2,Oui,2017,2877.0,7.9,95.9,9088.1,748.7,668,30825.0,0.43114355231143553
TOYOTA,TOYOTA C-HR,17590.0,89725.0,Hybride,Boite de vitesse automatique,122,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,86.0,Crit'Air 1,Oui,2018,2310.0,6.3,77.0,14242.1,1165.3,669,30800.0,0.5711038961038961
