source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Smart fortwo,2019,III CABRIO 1.0 BUSINESS+ BVA6,2,Ess.,Automatique,114 (nedc),19 315 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PASSION,2,Ess.,Mécanique,114 (nedc),16 765 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PASSION BVA6,2,Ess.,Automatique,114 (nedc),17 965 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PASSION TWINAMIC,2,Ess.,Automatique,99 (nedc),17 665 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PASSION TWINAMIC BVA6,2,Ess.,Automatique,99 (nedc),18 865 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PERFECT,2,Ess.,Mécanique,114 (nedc),16 890 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PERFECT BVA6,2,Ess.,Automatique,114 (nedc),18 090 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PRIME,2,Ess.,Mécanique,114 (nedc),18 915 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,III CABRIO 1.0 PRIME BVA6,2,Ess.,Automatique,114 (nedc),20 115 €,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
Smart fortwo,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--smart-fortwo-3-cabrio/2019/,SMART,FORTWO,2019,Very Exact match,Partial match,Very Exact match
